"study","author","year","class","order","family","genus","species","common_name","stage","sex","prenatal_trt_start","prenatal_trt_end","prenatal_dur","prenatal_unit","post_natal_trt_start","postnatal_trt_end","dur_trt_postnatal","postnatal_unit","total_trt_duration","total_trt_unit","prenatal_measure_delay","postnatal_measure_delay","measure_delay_units","envirn_type","nutrition_sum","nutrition_type","fasting_period","fasting_period_units","tissue_sum","tissue","mito_preparation","mito_efficiency_dir","respiration_category","antioxidant_category","oxidative_damage_category","measurement_category","measure_listed","descrp_measure","units...42","ref","t1","t2","dose","units...48","mean_t1","sd_t1","n_t1","mean_t2","sd_t2","n_t2","sample_depend","observation","SMDH","v_SMDH"
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","brain stem","NA","1","NA","NA","NA","metabolic capacity","ALT","alanine-aminotransferase (ALT) activity","ug/30min/mg","figure4f","20","28",-8,"celsius",14.442087025948,2.08379301277174,6,10.7227495256668,1.54076147574604,6,"3",676,1.87284884569242,0.59044058399138
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","brain stem","NA","1","NA","NA","NA","metabolic capacity","ALT","alanine-aminotransferase (ALT) activity","ug/30min/mg","figure4f","20","28",-8,"celsius",20.1146346718266,0.463065113949263,6,20.2421917913366,0.30064691617434,6,"4",677,-0.301495946455893,0.405297618951342
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","brain stem","NA","1","NA","NA","NA","metabolic capacity","AST","asparatate-aminotransferase (AST) activity","ug/hr/mg","figure4g","15","28",-13,"celsius",18.0521823427757,3.75989143008862,6,10.7792234378981,2.36920005908479,6,"1",678,2.13562870889346,0.670521709349638
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","brain stem","NA","1","NA","NA","NA","metabolic capacity","AST","asparatate-aminotransferase (AST) activity","ug/hr/mg","figure4g","15","28",-13,"celsius",59.8181535871188,1.50992237402505,6,20.9062620764027,3.58297714998944,6,"2",679,13.0598453337874,13.0873969921906
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","brain stem","NA","1","NA","NA","NA","metabolic capacity","AST","asparatate-aminotransferase (AST) activity","ug/hr/mg","figure4g","20","28",-8,"celsius",11.448592060501,1.14712935739152,6,10.7792234378981,2.36920005908479,6,"3",680,0.33183836452108,0.407623474375788
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","brain stem","NA","1","NA","NA","NA","metabolic capacity","AST","asparatate-aminotransferase (AST) activity","ug/hr/mg","figure4g","20","28",-8,"celsius",46.4360374609424,3.8715615811964,6,20.9062620764027,3.58297714998944,6,"4",681,6.31557669698452,2.40624499141704
"s50","Dettleff","2020","Actinopterygii","Ophidiiformes","Ophidioidei","Genypterus","chilensis","red cusk-eel","postnatal","both","NA","NA","NA","NA","379","384","5","days",5,"days","NA","0","days","temp","NA","NA","NA","NA","plasma","plasma","NA","NA","NA","NA","NA","glucocorticoids","baseline cortisol","all samples were collected around 11am, no specification about time to collect samples","ng/ml","figure1a","high temp (stress)","control",5,"celsius",200.110188838321,60.2104941904558,6,57.5988109192376,18.9886177010327,6,"1",754,2.94567543321394,1.12491479831349
"s50","Dettleff","2020","Actinopterygii","Ophidiiformes","Ophidioidei","Genypterus","chilensis","red cusk-eel","postnatal","both","NA","NA","NA","NA","379","384","5","days",5,"days","NA","0","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","NA","NA","NA","NA","dna","oxidative damage","AP sites","DNA oxidative damage, apurinic/apyrimidinic (AP) sites in the gDNA","sites/10^5bp","figure4a","high temp (stress)","control",5,"celsius",5.07505152115809,0.995432452852647,6,2.00931756046497,0.315384564958394,6,"1",755,3.83131491027908,1.62451130220673
"s50","Dettleff","2020","Actinopterygii","Ophidiiformes","Ophidioidei","Genypterus","chilensis","red cusk-eel","postnatal","both","NA","NA","NA","NA","379","384","5","days",5,"days","NA","0","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","NA","NA","NA","NA","lipids","oxidative damage","4HNE adducts","lipid peroxidation using hydroxynonenal (HNE) protein adducts","ug/ml","figure4b","high temp (stress)","control",5,"celsius",26.2682626794819,16.1948073834635,6,2.42127634534746,2.39783212077017,6,"1",756,1.90084088170606,0.746150088854614
"s50","Dettleff","2020","Actinopterygii","Ophidiiformes","Ophidioidei","Genypterus","chilensis","red cusk-eel","postnatal","both","NA","NA","NA","NA","379","384","5","days",5,"days","NA","0","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","NA","NA","NA","NA","NA","gene/protein expression","cat mRNA","gene name: catalase","fold change","figure5a","high temp (stress)","control",5,"celsius",2.10142809871669,0.869981385697657,6,1.02211395495773,0.376776154228589,6,"1",757,1.48561605766621,0.562000271847336
"s50","Dettleff","2020","Actinopterygii","Ophidiiformes","Ophidioidei","Genypterus","chilensis","red cusk-eel","postnatal","both","NA","NA","NA","NA","379","384","5","days",5,"days","NA","0","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","NA","NA","NA","NA","NA","gene/protein expression","sod1 mRNA","gene name: superoxide disumtase 1","fold change","figure5b","high temp (stress)","control",5,"celsius",2.90215466888481,1.27326897367439,6,1.03650918246407,0.341549439638251,6,"1",758,1.84678983669303,0.69834851774643
"s50","Dettleff","2020","Actinopterygii","Ophidiiformes","Ophidioidei","Genypterus","chilensis","red cusk-eel","postnatal","both","NA","NA","NA","NA","379","384","5","days",5,"days","NA","0","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","NA","NA","NA","NA","NA","gene/protein expression","gpx1 mRNA","gene name: glutation peroxidase 1","fold change","fibgure5c","high temp (stress)","control",5,"celsius",1.34397652268623,1.06712430886367,6,1.00329740617402,0.605578915606102,6,"1",759,0.362330576797619,0.408290393989959
"s51","Pimentel","2019","Actinopterygii","Perciformes","Sparidae","Sparus","aurata","seabream","both","both","0","2.5","2.5","days","0","15","15","days",17.5,"days","15","0","days","temp","NA","NA","NA","NA","whole body","whole body","NA","1","NA","NA","NA","metabolic capacity","CS","citrate synthase activity; key enzyme of the Krebs cycle, located in the mito matrix, good indicator of aerobic metabolic potential","U/mg","figure3","22","18",4,"celsius",2.07797715053836,0.0981948328688746,3,1.86303870679891,0.246617041433348,3,"1",760,0.913673628070721,1.15939801025204
"s51","Pimentel","2019","Actinopterygii","Perciformes","Sparidae","Sparus","aurata","seabream","both","both","0","2.5","2.5","days","0","15","15","days",17.5,"days","15","0","days","temp","NA","NA","NA","NA","whole body","whole body","NA","1","NA","NA","NA","metabolic capacity","HOAD","B-hydroxyacyle CoA dehydrogenase; index of fatty acid oxidation and amino acid catabolism","U/mg","figure5","22","18",4,"celsius",11.0023905108119,0.252712621361841,3,8.63501033622527,0.7494846327468,3,"1",762,3.37736392294183,3.32886042631236
"s51","Pimentel","2019","Actinopterygii","Perciformes","Sparidae","Sparus","aurata","seabream","both","both","0","2.5","2.5","days","0","15","15","days",17.5,"days","15","0","days","temp","NA","NA","NA","NA","whole body","whole body","NA","0","NA","NA","NA","metabolic capacity","LDH/CS","lactate dehydrogenase to citrate synthase enzyme activity ratio; used to determine which type of metabolism is prevalent","unitless","table2","22","18",4,"celsius",1.36,0.19,3,1.12,0.22,3,"1",763,0.931618161976675,1.1107877521636
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","heart","heart","isolated","NA","total oxphos","NA","NA","respiration","ADP-stimulated","state 3","ug/g/min","table5","38.799999999999997","37.799999999999997",1,"celsius",25.05,8.74,4,27.93,11.51,50,"1",764,-0.277732370809812,0.271739990690698
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","heart","heart","isolated","1","mitochondrial efficiency","NA","NA","respiration","RCR","ADP/O ratio","unitless","table5","38.799999999999997","37.799999999999997",1,"celsius",1.61,0.35,4,2.19,0.81,50,"1",765,-0.916094867062115,0.148826902832221
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","heart","heart","isolated","1","NA","NA","NA","metabolic capacity","complex II","succinate dehydrogenase","umol/g","table5","38.799999999999997","37.799999999999997",1,"celsius",38.58,22.37,4,45.45,16.89,50,"1",766,-0.341586781673861,0.447475436192574
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","heart","heart","isolated","1","NA","NA","NA","metabolic capacity","glutamate DH","glutamate dehydrogenase","umol/g","table5","38.799999999999997","37.799999999999997",1,"celsius",42.12,7.88,4,48.39,8.56,50,"1",767,-0.75106788183431,0.349367936133106
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","liver","liver","isolated","NA","total oxphos","NA","NA","respiration","ADP-stimulated","state 3","ug/g/min","table5","38.799999999999997","37.799999999999997",1,"celsius",24.24,9.78,4,22.99,9.11,50,"1",768,0.130343598306338,0.376760749765479
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","liver","liver","isolated","1","mitochondrial efficiency","NA","NA","respiration","RCR","ADP/O ratio","unitless","table5","38.799999999999997","37.799999999999997",1,"celsius",2.1,0.68,4,1.96,0.76,50,"1",769,0.191329097051874,0.320400325240621
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","liver","liver","isolated","1","NA","NA","NA","metabolic capacity","complex II","succinate dehydrogenase","umol/g","table5","38.799999999999997","37.799999999999997",1,"celsius",42.26,4.02,4,43.97,9.33,50,"1",770,-0.234588301065128,0.139435622689602
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","liver","liver","isolated","1","NA","NA","NA","metabolic capacity","glutamate DH","glutamate dehydrogenase","umol/g","table5","38.799999999999997","37.799999999999997",1,"celsius",33.98,7.21,4,45.11,6.73,50,"1",771,-1.57275015237746,0.498468386213752
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","105","105","days","temp","NA","NA","NA","NA","heart","heart","isolated","NA","total oxphos","NA","NA","respiration","ADP-stimulated","state 3","ug/g/min","table5","38.799999999999997","37.799999999999997",1,"celsius",18.98,4.51,5,18.38,5.24,43,"2",772,0.120719531426946,0.240514895153964
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","105","105","days","temp","NA","NA","NA","NA","heart","heart","isolated","1","mitochondrial efficiency","NA","NA","respiration","RCR","ADP/O ratio","unitless","table5","38.799999999999997","37.799999999999997",1,"celsius",3.62,0.88,5,3.23,1.24,43,"2",773,0.356779984564753,0.201598544625253
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","heart","heart","isolated","1","NA","NA","NA","metabolic capacity","complex II","succinate dehydrogenase","umol/g","table5","38.799999999999997","37.799999999999997",1,"celsius",35.12,11.6,5,39.28,14.46,43,"2",774,-0.312150428694952,0.227049847501818
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","heart","heart","isolated","1","NA","NA","NA","metabolic capacity","glutamate DH","glutamate dehydrogenase","umol/g","table5","38.799999999999997","37.799999999999997",1,"celsius",45.58,5.03,5,47.65,9.59,43,"2",775,-0.265893992269832,0.14614970627763
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","105","105","days","temp","NA","NA","NA","NA","liver","liver","isolated","NA","total oxphos","NA","NA","respiration","ADP-stimulated","state 3","ug/g/min","table5","38.799999999999997","37.799999999999997",1,"celsius",16.28,2.52,5,17.37,4.8,43,"2",776,-0.279674931095699,0.146393960940343
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","105","105","days","temp","NA","NA","NA","NA","liver","liver","isolated","1","mitochondrial efficiency","NA","NA","respiration","RCR","ADP/O ratio","unitless","table5","38.799999999999997","37.799999999999997",1,"celsius",1.49,0.35,5,1.6,0.65,43,"2",777,-0.20726416649383,0.149879644638733
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","105","105","days","temp","NA","NA","NA","NA","liver","liver","isolated","1","NA","NA","NA","metabolic capacity","complex II","succinate dehydrogenase","umol/g","table5","38.799999999999997","37.799999999999997",1,"celsius",29.83,2.5,5,31.12,5.86,43,"2",778,-0.281651530005176,0.118187858923922
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","105","105","days","temp","NA","NA","NA","NA","liver","liver","isolated","1","NA","NA","NA","metabolic capacity","glutamate DH","glutamate dehydrogenase","umol/g","table5","38.799999999999997","37.799999999999997",1,"celsius",48.42,8.3,5,39.67,7.7,43,"2",779,1.07504763870626,0.33542265233129
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","heart","heart","isolated","NA","total oxphos","NA","NA","respiration","ADP-stimulated","state 3","ug/g/min","table5","36.799999999999997","37.799999999999997",-1,"celsius",28.26,7.64,12,27.93,11.51,50,"1",780,0.033357495396062,0.0839506305113313
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","heart","heart","isolated","1","mitochondrial efficiency","NA","NA","respiration","RCR","ADP/O ratio","unitless","table5","36.799999999999997","37.799999999999997",-1,"celsius",2.1,0.78,12,2.19,0.81,50,"1",781,-0.111765644873145,0.108823546456094
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","heart","heart","isolated","1","NA","NA","NA","metabolic capacity","complex II","succinate dehydrogenase","umol/g","table5","36.799999999999997","37.799999999999997",-1,"celsius",38.9,15.62,12,45.45,16.89,50,"1",782,-0.397588153249174,0.10781303912449
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","heart","heart","isolated","1","NA","NA","NA","metabolic capacity","glutamate DH","glutamate dehydrogenase","umol/g","table5","36.799999999999997","37.799999999999997",-1,"celsius",45.15,8.74,12,48.39,8.56,50,"1",783,-0.369841493602733,0.114738437510605
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","liver","liver","isolated","NA","total oxphos","NA","NA","respiration","ADP-stimulated","state 3","ug/g/min","table5","36.799999999999997","37.799999999999997",-1,"celsius",23.82,7.15,12,22.99,9.11,50,"1",784,0.100084148527809,0.0946694443758615
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","liver","liver","isolated","1","mitochondrial efficiency","NA","NA","respiration","RCR","ADP/O ratio","unitless","table5","36.799999999999997","37.799999999999997",-1,"celsius",1.6,0.43,12,1.96,0.76,50,"1",785,-0.575715354591193,0.0778347515082449
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","liver","liver","isolated","1","NA","NA","NA","metabolic capacity","complex II","succinate dehydrogenase","umol/g","table5","36.799999999999997","37.799999999999997",-1,"celsius",35.92,8.46,12,43.97,9.33,50,"1",786,-0.892568300402133,0.114259109924949
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","female","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","liver","liver","isolated","1","NA","NA","NA","metabolic capacity","glutamate DH","glutamate dehydrogenase","umol/g","table5","36.799999999999997","37.799999999999997",-1,"celsius",36.45,6.77,12,45.11,6.73,50,"1",787,-1.26684199253849,0.134234914908886
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","105","105","days","temp","NA","NA","NA","NA","heart","heart","isolated","NA","total oxphos","NA","NA","respiration","ADP-stimulated","state 3","ug/g/min","table5","36.799999999999997","37.799999999999997",-1,"celsius",20.24,9.52,12,18.38,5.24,43,"2",788,0.238616773958139,0.152175556157707
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","105","105","days","temp","NA","NA","NA","NA","heart","heart","isolated","1","mitochondrial efficiency","NA","NA","respiration","RCR","ADP/O ratio","unitless","table5","36.799999999999997","37.799999999999997",-1,"celsius",3.02,1.33,12,3.23,1.24,43,"2",789,-0.161000023885063,0.119816377795162
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","heart","heart","isolated","1","NA","NA","NA","metabolic capacity","complex II","succinate dehydrogenase","umol/g","table5","36.799999999999997","37.799999999999997",-1,"celsius",34.21,15.44,12,39.28,14.46,43,"2",790,-0.334125429866355,0.120842784689265
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","91","91","days","temp","NA","NA","NA","NA","heart","heart","isolated","1","NA","NA","NA","metabolic capacity","glutamate DH","glutamate dehydrogenase","umol/g","table5","36.799999999999997","37.799999999999997",-1,"celsius",48.18,8.74,12,47.65,9.59,43,"2",791,0.0569446419294664,0.108550740444121
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","105","105","days","temp","NA","NA","NA","NA","liver","liver","isolated","NA","total oxphos","NA","NA","respiration","ADP-stimulated","state 3","ug/g/min","table5","36.799999999999997","37.799999999999997",-1,"celsius",19.51,4.24,12,17.37,4.8,43,"2",792,0.465821532479739,0.109146918733261
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","105","105","days","temp","NA","NA","NA","NA","liver","liver","isolated","1","mitochondrial efficiency","NA","NA","respiration","RCR","ADP/O ratio","unitless","table5","36.799999999999997","37.799999999999997",-1,"celsius",1.55,0.61,12,1.6,0.65,43,"2",793,-0.0781963772628914,0.110544144092202
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","105","105","days","temp","NA","NA","NA","NA","liver","liver","isolated","1","NA","NA","NA","metabolic capacity","complex II","succinate dehydrogenase","umol/g","table5","36.799999999999997","37.799999999999997",-1,"celsius",26.24,6.99,12,31.12,5.86,43,"2",794,-0.745847178387092,0.136277892762165
"s52","Gauly","2001","Aves","Galliformes","Phasianidae","Meleagris","gallopavo domesitcus","turkey","prenatal","male","0","26.5","26.5","days","NA","NA","NA","NA",26.5,"days","105","105","days","temp","NA","NA","NA","NA","liver","liver","isolated","1","NA","NA","NA","metabolic capacity","glutamate DH","glutamate dehydrogenase","umol/g","table5","36.799999999999997","37.799999999999997",-1,"celsius",41.58,16.03,12,39.67,7.7,43,"2",795,0.149729850664614,0.157340980817229
"s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","NA","NA","muscle","thigh","permeabilized","NA","basal","NA","NA","respiration","Leak","samples were measured at 30 and 20 C and Q10 values were calculated (rate at 30/rate at 20); we used the Q10 values; leak respiration was measured with glutamate and malate as substrates, but no ADP; the lack of ADP prevents OXPHOS by ATP synthase such that oxygen consumption at this stage representes that required to counteract proton slip and the leak of protons acorss the inner mitochondrial membrane and back into the mitochondrial matrix","unitless","table2","20","30",-10,"celsius",2,2.20454076850486,6,1.9,0.979795897113271,6,"1",796,0.0540923055164671,0.400211992653068
"s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","NA","NA","heart","left ventricle","permeabilized","NA","basal","NA","NA","respiration","Leak","samples were measured at 30 and 20 C and Q10 values were calculated (rate at 30/rate at 20); we used the Q10 values; leak respiration was measured with glutamate and malate as substrates, but no ADP; the lack of ADP prevents OXPHOS by ATP synthase such that oxygen consumption at this stage representes that required to counteract proton slip and the leak of protons acorss the inner mitochondrial membrane and back into the mitochondrial matrix","unitless","table2","20","30",-10,"celsius",3.8,1.4,4,2.3,1.95959179422654,6,"1",797,0.795128474637174,0.529860940282385
"s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","NA","NA","muscle","thigh","permeabilized","NA","total oxphos","NA","NA","respiration","OXPHOSCI respiration","samples were measured at 30 and 20 C and Q10 values were calculated (rate at 30/rate at 20); we used the Q10 values; maximial capacity for oxidative phosphorylation with combined inputs from complexes I and II; determined by adding ADP","unitless","table2","20","30",-10,"celsius",1.9,0.244948974278318,6,2.1,0.734846922834953,6,"1",798,-0.336939056246331,0.409309290065182
"s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","NA","NA","heart","left ventricle","permeabilized","NA","total oxphos","NA","NA","respiration","OXPHOSCI respiration","samples were measured at 30 and 20 C and Q10 values were calculated (rate at 30/rate at 20); we used the Q10 values; maximial capacity for oxidative phosphorylation with combined inputs from complexes I and II; determined by adding ADP","unitless","table2","20","30",-10,"celsius",1.8,0.6,4,1.7,0.979795897113271,6,"1",799,0.111115099254243,0.473533370791157
"s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","NA","NA","muscle","thigh","permeabilized","NA","total oxphos","NA","NA","respiration","OXPHOSCI+CII respiration","samples were measured at 30 and 20 C and Q10 values were calculated (rate at 30/rate at 20); we used the Q10 values; maximial capacity for oxidative phosphorylation with combined inputs from complexes I and II; determined by adding ADP and succinate","unitless","table2","20","30",-10,"celsius",1.8,0.244948974278318,6,2.3,0.734846922834953,6,"1",800,-0.842347640615827,0.458183062907386
"s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","NA","NA","heart","left ventricle","permeabilized","NA","total oxphos","NA","NA","respiration","OXPHOSCI+CII respiration","samples were measured at 30 and 20 C and Q10 values were calculated (rate at 30/rate at 20); we used the Q10 values; maximial capacity for oxidative phosphorylation with combined inputs from complexes I and II; determined by adding ADP and succinate","unitless","table2","20","30",-10,"celsius",1.6,0.4,4,1.8,0.734846922834953,6,"1",801,-0.305169425285693,0.467305383509385
"s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","NA","NA","muscle","thigh","permeabilized","NA","ets","NA","NA","respiration","FCCP (ETS respiration)","samples were measured at 30 and 20 C and Q10 values were calculated (rate at 30/rate at 20); we used the Q10 values; electron transport system; measured after adding FCCP to uncouple ADP phophorylation from proton pumping, FCCP eliminates proton gradient","unitless","table2","20","30",-10,"celsius",1.7,0.244948974278318,6,1.9,0.979795897113271,6,"1",802,-0.258420459516211,0.405938668308449
"s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","NA","NA","heart","left ventricle","permeabilized","NA","ets","NA","NA","respiration","FCCP (ETS respiration)","samples were measured at 30 and 20 C and Q10 values were calculated (rate at 30/rate at 20); we used the Q10 values; electron transport system; measured after adding FCCP to uncouple ADP phophorylation from proton pumping, FCCP eliminates proton gradient","unitless","table2","20","30",-10,"celsius",1.4,0.4,4,1.4,0.734846922834953,6,"1",803,0,0.460952380952381
